SANCTUARY,date,SST_0,Temperature
FKNMS,X2007101900_water_temp_0,8566.489442,28.566489441999998
FKNMS,X2007102000_water_temp_0,8829.2071424,28.8292071424
FKNMS,X2007102100_water_temp_0,8658.9453521,28.658945352099998
FKNMS,X2007102200_water_temp_0,8579.6002467,28.5796002467
FKNMS,X2007102300_water_temp_0,8515.9821561,28.5159821561
FKNMS,X2007102400_water_temp_0,8435.9588519,28.4359588519
FKNMS,X2007102500_water_temp_0,8454.0857894,28.4540857894
FKNMS,X2007102600_water_temp_0,8123.638269,28.123638269
FKNMS,X2007102700_water_temp_0,7948.0320306,27.9480320306
FKNMS,X2007102800_water_temp_0,7924.5866836,27.924586683599998
FKNMS,X2007102900_water_temp_0,7888.7480766,27.8887480766
FKNMS,X2007103000_water_temp_0,7787.6085712,27.7876085712
FKNMS,X2007103100_water_temp_0,7732.6827485,27.7326827485
FKNMS,X2007110100_water_temp_0,7494.1042603,27.4941042603
FKNMS,X2007110200_water_temp_0,7512.4475477,27.5124475477
FKNMS,X2007110300_water_temp_0,7394.1983136,27.3941983136
FKNMS,X2007110400_water_temp_0,7325.1930303,27.3251930303
FKNMS,X2007110500_water_temp_0,7082.4900338,27.0824900338
FKNMS,X2007110600_water_temp_0,6991.0908972,26.9910908972
FKNMS,X2007110700_water_temp_0,6989.7663706,26.9897663706
FKNMS,X2007110800_water_temp_0,6698.0077445,26.6980077445
FKNMS,X2007110900_water_temp_0,6410.4896636,26.4104896636
FKNMS,X2007111000_water_temp_0,6416.8441062,26.4168441062
FKNMS,X2007111100_water_temp_0,6387.715325,26.387715325000002
FKNMS,X2007111200_water_temp_0,6416.4768139,26.4164768139
FKNMS,X2007111300_water_temp_0,6436.4036477,26.4364036477
FKNMS,X2007111400_water_temp_0,6475.3882587,26.4753882587
FKNMS,X2007111500_water_temp_0,6494.0456172,26.4940456172
FKNMS,X2007111600_water_temp_0,6430.3678678,26.4303678678
FKNMS,X2007111700_water_temp_0,5820.5998425,25.820599842500002
FKNMS,X2007111800_water_temp_0,5775.8543204,25.7758543204
FKNMS,X2007111900_water_temp_0,5864.3913962,25.8643913962
FKNMS,X2007112000_water_temp_0,5998.953713,25.998953713
FKNMS,X2007112100_water_temp_0,5888.516827,25.888516827
FKNMS,X2007112200_water_temp_0,5883.1679313,25.8831679313
FKNMS,X2007112300_water_temp_0,5965.7912389,25.9657912389
FKNMS,X2007112400_water_temp_0,5954.4162134,25.954416213400002
FKNMS,X2007112500_water_temp_0,5953.0921413,25.9530921413
FKNMS,X2007112600_water_temp_0,5993.7712651,25.9937712651
FKNMS,X2007112700_water_temp_0,5794.5202403,25.794520240300002
FKNMS,X2007112800_water_temp_0,6225.2927487,26.2252927487
FKNMS,X2007112900_water_temp_0,5796.2976009,25.7962976009
FKNMS,X2007113000_water_temp_0,5832.4309664,25.8324309664
FKNMS,X2007120100_water_temp_0,5843.5613235,25.8435613235
FKNMS,X2007120200_water_temp_0,5724.0903524,25.724090352399998
FKNMS,X2007120300_water_temp_0,5728.7750361,25.7287750361
FKNMS,X2007120400_water_temp_0,5774.113358,25.774113358
FKNMS,X2007120500_water_temp_0,5486.7671593,25.4867671593
FKNMS,X2007120600_water_temp_0,5191.2274768,25.1912274768
FKNMS,X2007120700_water_temp_0,5103.3253665,25.103325366500002
FKNMS,X2007120800_water_temp_0,5229.3487926,25.2293487926
FKNMS,X2007120900_water_temp_0,5275.0925451,25.2750925451
FKNMS,X2007121000_water_temp_0,5288.6829364,25.2886829364
FKNMS,X2007121100_water_temp_0,5298.8600946,25.298860094600002
FKNMS,X2007121200_water_temp_0,5218.438781,25.218438781
FKNMS,X2007121300_water_temp_0,5257.273891,25.257273891
FKNMS,X2007121400_water_temp_0,5229.7717932,25.2297717932
FKNMS,X2007121500_water_temp_0,5494.8146142,25.4948146142
FKNMS,X2007121600_water_temp_0,5864.6073582,25.8646073582
FKNMS,X2007121700_water_temp_0,5632.543433,25.632543433000002
FKNMS,X2007121800_water_temp_0,4955.6888955,24.9556888955
FKNMS,X2007121900_water_temp_0,4776.8673622,24.7768673622
