SANCTUARY,date,SST_0,Temperature,datetime
FKNMS,X2001033000_water_temp_0,4099.0174284,24.0990174284,2001-03-30T05:00:00Z
FKNMS,X2001033100_water_temp_0,4736.4136774,24.7364136774,2001-03-31T05:00:00Z
FKNMS,X2001040100_water_temp_0,4958.6362373,24.9586362373,2001-04-01T05:00:00Z
FKNMS,X2001040200_water_temp_0,4525.4478829,24.5254478829,2001-04-02T04:00:00Z
FKNMS,X2001040300_water_temp_0,4366.7683432,24.3667683432,2001-04-03T04:00:00Z
FKNMS,X2001040400_water_temp_0,4444.2042719,24.4442042719,2001-04-04T04:00:00Z
FKNMS,X2001040500_water_temp_0,4712.1906982,24.7121906982,2001-04-05T04:00:00Z
FKNMS,X2001040600_water_temp_0,4641.6055406,24.6416055406,2001-04-06T04:00:00Z
FKNMS,X2001040700_water_temp_0,4829.3031921,24.8293031921,2001-04-07T04:00:00Z
FKNMS,X2001040800_water_temp_0,5018.9347814,25.0189347814,2001-04-08T04:00:00Z
FKNMS,X2001040900_water_temp_0,5209.0732647,25.209073264700002,2001-04-09T04:00:00Z
FKNMS,X2001041000_water_temp_0,5336.6574248,25.336657424800002,2001-04-10T04:00:00Z
FKNMS,X2001041100_water_temp_0,5334.5274079,25.3345274079,2001-04-11T04:00:00Z
FKNMS,X2001041200_water_temp_0,5264.0300023,25.2640300023,2001-04-12T04:00:00Z
FKNMS,X2001041300_water_temp_0,5405.6762484,25.4056762484,2001-04-13T04:00:00Z
FKNMS,X2001041400_water_temp_0,5765.0085651,25.7650085651,2001-04-14T04:00:00Z
FKNMS,X2001041500_water_temp_0,6366.623644,26.366623644,2001-04-15T04:00:00Z
FKNMS,X2001041600_water_temp_0,6961.3132362,26.9613132362,2001-04-16T04:00:00Z
FKNMS,X2001041700_water_temp_0,6846.0988039,26.8460988039,2001-04-17T04:00:00Z
FKNMS,X2001041800_water_temp_0,6600.3520465,26.6003520465,2001-04-18T04:00:00Z
FKNMS,X2001041900_water_temp_0,5976.9282806,25.9769282806,2001-04-19T04:00:00Z
FKNMS,X2001042000_water_temp_0,5481.3260473,25.4813260473,2001-04-20T04:00:00Z
FKNMS,X2001042100_water_temp_0,5338.4437263,25.3384437263,2001-04-21T04:00:00Z
FKNMS,X2001042200_water_temp_0,5222.7097209,25.2227097209,2001-04-22T04:00:00Z
FKNMS,X2001042300_water_temp_0,5196.296692,25.196296692,2001-04-23T04:00:00Z
FKNMS,X2001042400_water_temp_0,5011.623752,25.011623752,2001-04-24T04:00:00Z
FKNMS,X2001042500_water_temp_0,5268.4515751,25.268451575100002,2001-04-25T04:00:00Z
FKNMS,X2001042600_water_temp_0,6267.4987341,26.267498734100002,2001-04-26T04:00:00Z
FKNMS,X2001042700_water_temp_0,5765.6154043,25.7656154043,2001-04-27T04:00:00Z
FKNMS,X2001042800_water_temp_0,5552.2321005,25.5522321005,2001-04-28T04:00:00Z
FKNMS,X2001042900_water_temp_0,5355.3766704,25.3553766704,2001-04-29T04:00:00Z
FKNMS,X2001043000_water_temp_0,5186.3006289,25.1863006289,2001-04-30T04:00:00Z
FKNMS,X2001050100_water_temp_0,4840.72322,24.84072322,2001-05-01T04:00:00Z
FKNMS,X2001050200_water_temp_0,5201.8887718,25.2018887718,2001-05-02T04:00:00Z
FKNMS,X2001050300_water_temp_0,5300.430802,25.300430802,2001-05-03T04:00:00Z
FKNMS,X2001050400_water_temp_0,5568.3200022,25.5683200022,2001-05-04T04:00:00Z
FKNMS,X2001050500_water_temp_0,5495.3994245,25.4953994245,2001-05-05T04:00:00Z
FKNMS,X2001050600_water_temp_0,5775.2903757,25.775290375700003,2001-05-06T04:00:00Z
FKNMS,X2001050700_water_temp_0,5710.9668746,25.7109668746,2001-05-07T04:00:00Z
FKNMS,X2001050800_water_temp_0,5732.4604887,25.7324604887,2001-05-08T04:00:00Z
FKNMS,X2001050900_water_temp_0,5398.310626,25.398310626,2001-05-09T04:00:00Z
FKNMS,X2001051000_water_temp_0,5400.4436551,25.4004436551,2001-05-10T04:00:00Z
FKNMS,X2001051100_water_temp_0,5478.3458597,25.4783458597,2001-05-11T04:00:00Z
FKNMS,X2001051200_water_temp_0,5602.2928578,25.602292857800002,2001-05-12T04:00:00Z
FKNMS,X2001051300_water_temp_0,5916.7244038,25.9167244038,2001-05-13T04:00:00Z
FKNMS,X2001051400_water_temp_0,6132.9659741,26.1329659741,2001-05-14T04:00:00Z
FKNMS,X2001051500_water_temp_0,6332.5318395,26.3325318395,2001-05-15T04:00:00Z
FKNMS,X2001051600_water_temp_0,6513.322232,26.513322232,2001-05-16T04:00:00Z
FKNMS,X2001051700_water_temp_0,6802.4951257,26.8024951257,2001-05-17T04:00:00Z
FKNMS,X2001051800_water_temp_0,6913.0470655,26.9130470655,2001-05-18T04:00:00Z
FKNMS,X2001051900_water_temp_0,7190.3124872,27.1903124872,2001-05-19T04:00:00Z
FKNMS,X2001052000_water_temp_0,7212.6469489,27.2126469489,2001-05-20T04:00:00Z
FKNMS,X2001052100_water_temp_0,7056.4686462,27.0564686462,2001-05-21T04:00:00Z
FKNMS,X2001052200_water_temp_0,7094.1040834,27.094104083399998,2001-05-22T04:00:00Z
FKNMS,X2001052300_water_temp_0,6998.3053553,26.9983053553,2001-05-23T04:00:00Z
FKNMS,X2001052400_water_temp_0,6982.9238391,26.9829238391,2001-05-24T04:00:00Z
FKNMS,X2001052500_water_temp_0,7737.119893,27.737119893,2001-05-25T04:00:00Z
FKNMS,X2001052600_water_temp_0,7109.9894403,27.109989440299998,2001-05-26T04:00:00Z
FKNMS,X2001052700_water_temp_0,6644.9864096,26.6449864096,2001-05-27T04:00:00Z
FKNMS,X2001052800_water_temp_0,6609.8247322,26.6098247322,2001-05-28T04:00:00Z
FKNMS,X2001052900_water_temp_0,6533.9334373,26.5339334373,2001-05-29T04:00:00Z
FKNMS,X2001053000_water_temp_0,7132.6072006,27.1326072006,2001-05-30T04:00:00Z
FKNMS,X2001053100_water_temp_0,7151.0481349,27.1510481349,2001-05-31T04:00:00Z
FKNMS,X2001060100_water_temp_0,7641.9283117,27.6419283117,2001-06-01T04:00:00Z
FKNMS,X2001060200_water_temp_0,8054.8273257,28.0548273257,2001-06-02T04:00:00Z
FKNMS,X2001060300_water_temp_0,8451.6762602,28.4516762602,2001-06-03T04:00:00Z
FKNMS,X2001060400_water_temp_0,7991.5788174,27.9915788174,2001-06-04T04:00:00Z
FKNMS,X2001060500_water_temp_0,8026.2376038,28.0262376038,2001-06-05T04:00:00Z
FKNMS,X2001060600_water_temp_0,8067.7746417,28.067774641699998,2001-06-06T04:00:00Z
FKNMS,X2001060700_water_temp_0,8310.8884729,28.3108884729,2001-06-07T04:00:00Z
FKNMS,X2001060800_water_temp_0,8718.739666,28.718739665999998,2001-06-08T04:00:00Z
FKNMS,X2001060900_water_temp_0,9150.2734054,29.1502734054,2001-06-09T04:00:00Z
FKNMS,X2001061000_water_temp_0,9717.987839,29.717987839,2001-06-10T04:00:00Z
FKNMS,X2001061100_water_temp_0,9645.6379909,29.6456379909,2001-06-11T04:00:00Z
FKNMS,X2001061200_water_temp_0,9839.3490135,29.839349013499998,2001-06-12T04:00:00Z
FKNMS,X2001061300_water_temp_0,9857.9694961,29.8579694961,2001-06-13T04:00:00Z
FKNMS,X2001061400_water_temp_0,9780.5821906,29.7805821906,2001-06-14T04:00:00Z
FKNMS,X2001061500_water_temp_0,9667.5309962,29.6675309962,2001-06-15T04:00:00Z
FKNMS,X2001061600_water_temp_0,9925.9900877,29.9259900877,2001-06-16T04:00:00Z
FKNMS,X2001061700_water_temp_0,10282.7670256,30.282767025600002,2001-06-17T04:00:00Z
FKNMS,X2001061800_water_temp_0,10515.8906573,30.515890657299998,2001-06-18T04:00:00Z
FKNMS,X2001061900_water_temp_0,9638.3667862,29.638366786200002,2001-06-19T04:00:00Z
FKNMS,X2001062000_water_temp_0,9386.7908593,29.3867908593,2001-06-20T04:00:00Z
FKNMS,X2001062100_water_temp_0,9484.8950783,29.4848950783,2001-06-21T04:00:00Z
FKNMS,X2001062200_water_temp_0,9675.1235984,29.6751235984,2001-06-22T04:00:00Z
FKNMS,X2001062300_water_temp_0,10117.0317677,30.1170317677,2001-06-23T04:00:00Z
FKNMS,X2001062400_water_temp_0,10147.0278024,30.1470278024,2001-06-24T04:00:00Z
FKNMS,X2001062500_water_temp_0,10135.9964139,30.135996413900003,2001-06-25T04:00:00Z
FKNMS,X2001062600_water_temp_0,10321.9766936,30.3219766936,2001-06-26T04:00:00Z
FKNMS,X2001062700_water_temp_0,9733.4863041,29.7334863041,2001-06-27T04:00:00Z
FKNMS,X2001062800_water_temp_0,9528.2882758,29.5282882758,2001-06-28T04:00:00Z
FKNMS,X2001062900_water_temp_0,9446.3389978,29.446338997799998,2001-06-29T04:00:00Z
FKNMS,X2001063000_water_temp_0,9346.5819807,29.3465819807,2001-06-30T04:00:00Z
FKNMS,X2001070100_water_temp_0,9271.458615,29.271458615,2001-07-01T04:00:00Z
FKNMS,X2001070200_water_temp_0,9235.5177396,29.2355177396,2001-07-02T04:00:00Z
FKNMS,X2001070300_water_temp_0,9254.6094562,29.2546094562,2001-07-03T04:00:00Z
FKNMS,X2001070400_water_temp_0,9342.1572204,29.3421572204,2001-07-04T04:00:00Z
FKNMS,X2001070500_water_temp_0,9509.6057413,29.5096057413,2001-07-05T04:00:00Z
FKNMS,X2001070600_water_temp_0,9743.7143124,29.7437143124,2001-07-06T04:00:00Z
FKNMS,X2001070700_water_temp_0,9856.5150445,29.8565150445,2001-07-07T04:00:00Z
FKNMS,X2001070800_water_temp_0,9984.0377632,29.9840377632,2001-07-08T04:00:00Z
FKNMS,X2001070900_water_temp_0,10739.8077573,30.7398077573,2001-07-09T04:00:00Z
FKNMS,X2001071000_water_temp_0,10544.5432322,30.5445432322,2001-07-10T04:00:00Z
FKNMS,X2001071100_water_temp_0,9776.9327331,29.7769327331,2001-07-11T04:00:00Z
FKNMS,X2001071200_water_temp_0,9846.6111746,29.8466111746,2001-07-12T04:00:00Z
FKNMS,X2001071300_water_temp_0,10231.0491627,30.2310491627,2001-07-13T04:00:00Z
FKNMS,X2001071400_water_temp_0,10412.2204706,30.412220470599998,2001-07-14T04:00:00Z
FKNMS,X2001071500_water_temp_0,9748.7991766,29.748799176600002,2001-07-15T04:00:00Z
FKNMS,X2001071600_water_temp_0,9694.2313276,29.6942313276,2001-07-16T04:00:00Z
FKNMS,X2001071700_water_temp_0,10169.8941528,30.169894152799998,2001-07-17T04:00:00Z
FKNMS,X2001071800_water_temp_0,10757.8434236,30.7578434236,2001-07-18T04:00:00Z
FKNMS,X2001071900_water_temp_0,10305.0276622,30.3050276622,2001-07-19T04:00:00Z
FKNMS,X2001072000_water_temp_0,10375.9078125,30.3759078125,2001-07-20T04:00:00Z
FKNMS,X2001072100_water_temp_0,10806.7309857,30.8067309857,2001-07-21T04:00:00Z
FKNMS,X2001072200_water_temp_0,10133.7702146,30.1337702146,2001-07-22T04:00:00Z
FKNMS,X2001072300_water_temp_0,9352.0641896,29.3520641896,2001-07-23T04:00:00Z
FKNMS,X2001072400_water_temp_0,8996.9079,28.9969079,2001-07-24T04:00:00Z
FKNMS,X2001072500_water_temp_0,9168.7843035,29.1687843035,2001-07-25T04:00:00Z
FKNMS,X2001072600_water_temp_0,9256.8312629,29.2568312629,2001-07-26T04:00:00Z
FKNMS,X2001072700_water_temp_0,9313.123407,29.313123407,2001-07-27T04:00:00Z
FKNMS,X2001072800_water_temp_0,9439.8395151,29.4398395151,2001-07-28T04:00:00Z
FKNMS,X2001072900_water_temp_0,9485.2487586,29.4852487586,2001-07-29T04:00:00Z
FKNMS,X2001073000_water_temp_0,9597.9834994,29.5979834994,2001-07-30T04:00:00Z
FKNMS,X2001073100_water_temp_0,9751.4942025,29.751494202499998,2001-07-31T04:00:00Z
FKNMS,X2001080100_water_temp_0,9543.852591,29.543852591,2001-08-01T04:00:00Z
FKNMS,X2001080200_water_temp_0,8948.6413023,28.9486413023,2001-08-02T04:00:00Z
FKNMS,X2001080300_water_temp_0,8557.5306329,28.557530632899997,2001-08-03T04:00:00Z
FKNMS,X2001080400_water_temp_0,8831.1163724,28.8311163724,2001-08-04T04:00:00Z
FKNMS,X2001080500_water_temp_0,8896.7404093,28.8967404093,2001-08-05T04:00:00Z
FKNMS,X2001080600_water_temp_0,8990.0894716,28.9900894716,2001-08-06T04:00:00Z
FKNMS,X2001080700_water_temp_0,9326.8932485,29.3268932485,2001-08-07T04:00:00Z
FKNMS,X2001080800_water_temp_0,9259.9331566,29.2599331566,2001-08-08T04:00:00Z
FKNMS,X2001080900_water_temp_0,9487.4686136,29.4874686136,2001-08-09T04:00:00Z
FKNMS,X2001081000_water_temp_0,9691.9191582,29.6919191582,2001-08-10T04:00:00Z
FKNMS,X2001081100_water_temp_0,10191.5117165,30.1915117165,2001-08-11T04:00:00Z
FKNMS,X2001081200_water_temp_0,10245.8572261,30.2458572261,2001-08-12T04:00:00Z
FKNMS,X2001081300_water_temp_0,10100.5934902,30.1005934902,2001-08-13T04:00:00Z
FKNMS,X2001081400_water_temp_0,10433.1759982,30.4331759982,2001-08-14T04:00:00Z
FKNMS,X2001081500_water_temp_0,10795.5299074,30.7955299074,2001-08-15T04:00:00Z
FKNMS,X2001081600_water_temp_0,10848.8480855,30.848848085500002,2001-08-16T04:00:00Z
FKNMS,X2001081700_water_temp_0,10651.6388103,30.6516388103,2001-08-17T04:00:00Z
FKNMS,X2001081800_water_temp_0,10577.1632235,30.5771632235,2001-08-18T04:00:00Z
FKNMS,X2001081900_water_temp_0,10315.738878,30.315738877999998,2001-08-19T04:00:00Z
FKNMS,X2001082000_water_temp_0,10348.6447384,30.3486447384,2001-08-20T04:00:00Z
FKNMS,X2001082100_water_temp_0,10609.7960577,30.6097960577,2001-08-21T04:00:00Z
FKNMS,X2001082200_water_temp_0,10251.368974,30.251368974000002,2001-08-22T04:00:00Z
FKNMS,X2001082300_water_temp_0,9980.4653609,29.9804653609,2001-08-23T04:00:00Z
FKNMS,X2001082400_water_temp_0,10344.4325632,30.3444325632,2001-08-24T04:00:00Z
FKNMS,X2001082500_water_temp_0,10666.2989317,30.6662989317,2001-08-25T04:00:00Z
FKNMS,X2001082600_water_temp_0,10950.5280257,30.9505280257,2001-08-26T04:00:00Z
FKNMS,X2001082700_water_temp_0,10788.9998394,30.7889998394,2001-08-27T04:00:00Z
FKNMS,X2001082800_water_temp_0,10751.0952061,30.7510952061,2001-08-28T04:00:00Z
FKNMS,X2001082900_water_temp_0,10516.1090798,30.516109079800003,2001-08-29T04:00:00Z
FKNMS,X2001083000_water_temp_0,10401.5161439,30.4015161439,2001-08-30T04:00:00Z
FKNMS,X2001083100_water_temp_0,10404.5281519,30.404528151900003,2001-08-31T04:00:00Z
FKNMS,X2001090100_water_temp_0,10300.8185537,30.3008185537,2001-09-01T04:00:00Z
FKNMS,X2001090200_water_temp_0,10256.5019216,30.256501921599998,2001-09-02T04:00:00Z
FKNMS,X2001090300_water_temp_0,10511.0474807,30.5110474807,2001-09-03T04:00:00Z
FKNMS,X2001090400_water_temp_0,10675.535804,30.675535804,2001-09-04T04:00:00Z
FKNMS,X2001090500_water_temp_0,10727.1657132,30.7271657132,2001-09-05T04:00:00Z
FKNMS,X2001090600_water_temp_0,10646.0809202,30.6460809202,2001-09-06T04:00:00Z
FKNMS,X2001090700_water_temp_0,10803.0182645,30.8030182645,2001-09-07T04:00:00Z
FKNMS,X2001090800_water_temp_0,10421.5804014,30.4215804014,2001-09-08T04:00:00Z
FKNMS,X2001090900_water_temp_0,10846.9075249,30.8469075249,2001-09-09T04:00:00Z
FKNMS,X2001091000_water_temp_0,10549.588768,30.549588768,2001-09-10T04:00:00Z
FKNMS,X2001091100_water_temp_0,10005.4966297,30.005496629699998,2001-09-11T04:00:00Z
FKNMS,X2001091200_water_temp_0,9968.3296394,29.9683296394,2001-09-12T04:00:00Z
FKNMS,X2001091300_water_temp_0,9676.5522519,29.6765522519,2001-09-13T04:00:00Z
FKNMS,X2001091400_water_temp_0,9145.1261544,29.145126154400003,2001-09-14T04:00:00Z
FKNMS,X2001091500_water_temp_0,8682.5093116,28.6825093116,2001-09-15T04:00:00Z
FKNMS,X2001091600_water_temp_0,8923.6154267,28.9236154267,2001-09-16T04:00:00Z
FKNMS,X2001091700_water_temp_0,8907.2467319,28.907246731900003,2001-09-17T04:00:00Z
FKNMS,X2001091800_water_temp_0,8675.2174895,28.6752174895,2001-09-18T04:00:00Z
FKNMS,X2001091900_water_temp_0,8995.8217121,28.9958217121,2001-09-19T04:00:00Z
FKNMS,X2001092000_water_temp_0,8830.6644469,28.830664446900002,2001-09-20T04:00:00Z
FKNMS,X2001092100_water_temp_0,8997.7937994,28.9977937994,2001-09-21T04:00:00Z
FKNMS,X2001092300_water_temp_0,9150.5531198,29.1505531198,2001-09-23T04:00:00Z
FKNMS,X2001092400_water_temp_0,9268.4415871,29.2684415871,2001-09-24T04:00:00Z
FKNMS,X2001092500_water_temp_0,9590.9805335,29.5909805335,2001-09-25T04:00:00Z
FKNMS,X2001092600_water_temp_0,10033.6763988,30.0336763988,2001-09-26T04:00:00Z
FKNMS,X2001092700_water_temp_0,9803.5533517,29.8035533517,2001-09-27T04:00:00Z
FKNMS,X2001092800_water_temp_0,9143.2561403,29.1432561403,2001-09-28T04:00:00Z
FKNMS,X2001092900_water_temp_0,8722.2485897,28.7222485897,2001-09-29T04:00:00Z
FKNMS,X2001093000_water_temp_0,8483.7887155,28.4837887155,2001-09-30T04:00:00Z
FKNMS,X2001100100_water_temp_0,8259.4520899,28.2594520899,2001-10-01T04:00:00Z
FKNMS,X2001100200_water_temp_0,8123.4109047,28.123410904700002,2001-10-02T04:00:00Z
FKNMS,X2001100300_water_temp_0,7954.0985395,27.954098539500002,2001-10-03T04:00:00Z
FKNMS,X2001100400_water_temp_0,7840.6666677,27.8406666677,2001-10-04T04:00:00Z
FKNMS,X2001100500_water_temp_0,8027.8942626,28.0278942626,2001-10-05T04:00:00Z
FKNMS,X2001100600_water_temp_0,8310.4885859,28.3104885859,2001-10-06T04:00:00Z
FKNMS,X2001100700_water_temp_0,9231.4012054,29.231401205399997,2001-10-07T04:00:00Z
FKNMS,X2001100800_water_temp_0,8781.1415745,28.781141574499998,2001-10-08T04:00:00Z
FKNMS,X2001100900_water_temp_0,8717.5345546,28.7175345546,2001-10-09T04:00:00Z
FKNMS,X2001101000_water_temp_0,8198.18347,28.19818347,2001-10-10T04:00:00Z
FKNMS,X2001101100_water_temp_0,7783.3753839,27.7833753839,2001-10-11T04:00:00Z
FKNMS,X2001101200_water_temp_0,7771.8217325,27.7718217325,2001-10-12T04:00:00Z
FKNMS,X2001101300_water_temp_0,7569.6909424,27.5696909424,2001-10-13T04:00:00Z
FKNMS,X2001101400_water_temp_0,7682.4858829,27.6824858829,2001-10-14T04:00:00Z
FKNMS,X2001101500_water_temp_0,8059.9316257,28.059931625700003,2001-10-15T04:00:00Z
FKNMS,X2001101600_water_temp_0,8132.4579729,28.1324579729,2001-10-16T04:00:00Z
FKNMS,X2001101700_water_temp_0,8382.4248819,28.3824248819,2001-10-17T04:00:00Z
FKNMS,X2001101800_water_temp_0,8255.3674469,28.2553674469,2001-10-18T04:00:00Z
FKNMS,X2001101900_water_temp_0,8047.7069713,28.047706971300002,2001-10-19T04:00:00Z
FKNMS,X2001102000_water_temp_0,7947.4552653,27.9474552653,2001-10-20T04:00:00Z
FKNMS,X2001102100_water_temp_0,7721.3669843,27.7213669843,2001-10-21T04:00:00Z
FKNMS,X2001102200_water_temp_0,7735.5199986,27.7355199986,2001-10-22T04:00:00Z
FKNMS,X2001102300_water_temp_0,8515.0703351,28.5150703351,2001-10-23T04:00:00Z
FKNMS,X2001102400_water_temp_0,8261.5930155,28.2615930155,2001-10-24T04:00:00Z
FKNMS,X2001102500_water_temp_0,8175.7833742,28.1757833742,2001-10-25T04:00:00Z
FKNMS,X2001102600_water_temp_0,8672.9211998,28.6729211998,2001-10-26T04:00:00Z
FKNMS,X2001102700_water_temp_0,7745.734823,27.745734823,2001-10-27T04:00:00Z
FKNMS,X2001102800_water_temp_0,6880.0084204,26.8800084204,2001-10-28T04:00:00Z
FKNMS,X2001102900_water_temp_0,6232.2179551,26.2322179551,2001-10-29T05:00:00Z
FKNMS,X2001103000_water_temp_0,5953.7579233,25.9537579233,2001-10-30T05:00:00Z
FKNMS,X2001103100_water_temp_0,6028.0133885,26.0280133885,2001-10-31T05:00:00Z
FKNMS,X2001110100_water_temp_0,6069.8685567,26.0698685567,2001-11-01T05:00:00Z
FKNMS,X2001110200_water_temp_0,5946.844812,25.946844812000002,2001-11-02T05:00:00Z
FKNMS,X2001110300_water_temp_0,6154.5856085,26.1545856085,2001-11-03T05:00:00Z
FKNMS,X2001110400_water_temp_0,6243.9167469,26.2439167469,2001-11-04T05:00:00Z
FKNMS,X2001110500_water_temp_0,5780.4025188,25.7804025188,2001-11-05T05:00:00Z
FKNMS,X2001110600_water_temp_0,5556.7372555,25.5567372555,2001-11-06T05:00:00Z
FKNMS,X2001110700_water_temp_0,5599.7344369,25.5997344369,2001-11-07T05:00:00Z
FKNMS,X2001110800_water_temp_0,5619.5047099,25.6195047099,2001-11-08T05:00:00Z
FKNMS,X2001110900_water_temp_0,5581.5818534,25.5815818534,2001-11-09T05:00:00Z
FKNMS,X2001111000_water_temp_0,5642.2476865,25.6422476865,2001-11-10T05:00:00Z
FKNMS,X2001111100_water_temp_0,5823.2665185,25.8232665185,2001-11-11T05:00:00Z
FKNMS,X2001111200_water_temp_0,5893.3326849,25.8933326849,2001-11-12T05:00:00Z
FKNMS,X2001111300_water_temp_0,5907.4779277,25.9074779277,2001-11-13T05:00:00Z
FKNMS,X2001111400_water_temp_0,5965.6656562,25.9656656562,2001-11-14T05:00:00Z
FKNMS,X2001111500_water_temp_0,5908.6640226,25.9086640226,2001-11-15T05:00:00Z
FKNMS,X2001111600_water_temp_0,5738.5819849,25.7385819849,2001-11-16T05:00:00Z
FKNMS,X2001111700_water_temp_0,5309.8862616,25.3098862616,2001-11-17T05:00:00Z
FKNMS,X2001111800_water_temp_0,5102.9762837,25.102976283700002,2001-11-18T05:00:00Z
FKNMS,X2001111900_water_temp_0,5279.8553084,25.2798553084,2001-11-19T05:00:00Z
FKNMS,X2001112000_water_temp_0,5700.278342,25.700278342,2001-11-20T05:00:00Z
FKNMS,X2001112100_water_temp_0,5962.0348416,25.9620348416,2001-11-21T05:00:00Z
FKNMS,X2001112200_water_temp_0,5921.884128,25.921884128,2001-11-22T05:00:00Z
FKNMS,X2001112300_water_temp_0,5947.9088391,25.947908839100002,2001-11-23T05:00:00Z
FKNMS,X2001112400_water_temp_0,5948.4652473,25.9484652473,2001-11-24T05:00:00Z
FKNMS,X2001112500_water_temp_0,5949.1595018,25.9491595018,2001-11-25T05:00:00Z
FKNMS,X2001112600_water_temp_0,5784.8422348,25.7848422348,2001-11-26T05:00:00Z
FKNMS,X2001112700_water_temp_0,5620.9339616,25.6209339616,2001-11-27T05:00:00Z
FKNMS,X2001112800_water_temp_0,5504.1844607,25.5041844607,2001-11-28T05:00:00Z
FKNMS,X2001112900_water_temp_0,5392.0732828,25.3920732828,2001-11-29T05:00:00Z
FKNMS,X2001113000_water_temp_0,5342.5188617,25.3425188617,2001-11-30T05:00:00Z
FKNMS,X2001120100_water_temp_0,5465.2933071,25.465293307099998,2001-12-01T05:00:00Z
FKNMS,X2001120200_water_temp_0,5264.5246893,25.2645246893,2001-12-02T05:00:00Z
FKNMS,X2001120300_water_temp_0,5114.5373762,25.1145373762,2001-12-03T05:00:00Z
FKNMS,X2001120400_water_temp_0,5216.7636615,25.2167636615,2001-12-04T05:00:00Z
FKNMS,X2001120500_water_temp_0,5088.5335848,25.0885335848,2001-12-05T05:00:00Z
FKNMS,X2001120600_water_temp_0,4766.1093117,24.7661093117,2001-12-06T05:00:00Z
FKNMS,X2001120700_water_temp_0,4707.807916,24.707807916,2001-12-07T05:00:00Z
FKNMS,X2001120800_water_temp_0,4876.8130492,24.8768130492,2001-12-08T05:00:00Z
FKNMS,X2001120900_water_temp_0,5253.6396407,25.2536396407,2001-12-09T05:00:00Z
FKNMS,X2001121000_water_temp_0,5486.8460811,25.4868460811,2001-12-10T05:00:00Z
FKNMS,X2001121100_water_temp_0,5354.5392586,25.3545392586,2001-12-11T05:00:00Z
FKNMS,X2001121200_water_temp_0,5372.1236499,25.3721236499,2001-12-12T05:00:00Z
FKNMS,X2001121300_water_temp_0,5414.5211396,25.4145211396,2001-12-13T05:00:00Z
FKNMS,X2001121400_water_temp_0,5294.4861757,25.2944861757,2001-12-14T05:00:00Z
FKNMS,X2001121500_water_temp_0,5359.4064557,25.3594064557,2001-12-15T05:00:00Z
FKNMS,X2001121600_water_temp_0,5374.7833788,25.3747833788,2001-12-16T05:00:00Z
FKNMS,X2001121700_water_temp_0,5220.1894196,25.2201894196,2001-12-17T05:00:00Z
FKNMS,X2001121800_water_temp_0,5281.3159449,25.2813159449,2001-12-18T05:00:00Z
FKNMS,X2001121900_water_temp_0,5478.9475066,25.4789475066,2001-12-19T05:00:00Z
FKNMS,X2001122000_water_temp_0,5176.3533318,25.1763533318,2001-12-20T05:00:00Z
FKNMS,X2001122100_water_temp_0,4895.3705189,24.895370518900002,2001-12-21T05:00:00Z
FKNMS,X2001122200_water_temp_0,4531.7406813,24.5317406813,2001-12-22T05:00:00Z
FKNMS,X2001122300_water_temp_0,4585.3632134,24.5853632134,2001-12-23T05:00:00Z
FKNMS,X2001122400_water_temp_0,4732.0484539,24.7320484539,2001-12-24T05:00:00Z
FKNMS,X2001122500_water_temp_0,5004.7271792,25.0047271792,2001-12-25T05:00:00Z
FKNMS,X2001122600_water_temp_0,4626.9377856,24.6269377856,2001-12-26T05:00:00Z
FKNMS,X2001122700_water_temp_0,4177.4903156,24.1774903156,2001-12-27T05:00:00Z
FKNMS,X2001122800_water_temp_0,4058.9950721,24.0589950721,2001-12-28T05:00:00Z
FKNMS,X2001122900_water_temp_0,4061.1563821,24.061156382100002,2001-12-29T05:00:00Z
FKNMS,X2001123000_water_temp_0,4205.7924496,24.2057924496,2001-12-30T05:00:00Z
FKNMS,X2001123100_water_temp_0,4305.3124531,24.3053124531,2001-12-31T05:00:00Z
FKNMS,X2002010100_water_temp_0,4258.7258256,24.2587258256,2002-01-01T05:00:00Z
FKNMS,X2002010200_water_temp_0,4288.6769497,24.288676949699997,2002-01-02T05:00:00Z
FKNMS,X2002010300_water_temp_0,4280.0011528000005,24.2800011528,2002-01-03T05:00:00Z
FKNMS,X2002010400_water_temp_0,3321.6337635,23.3216337635,2002-01-04T05:00:00Z
FKNMS,X2002010500_water_temp_0,2578.1906179,22.5781906179,2002-01-05T05:00:00Z
FKNMS,X2002010600_water_temp_0,2440.7053753,22.4407053753,2002-01-06T05:00:00Z
FKNMS,X2002010700_water_temp_0,2559.2120115,22.5592120115,2002-01-07T05:00:00Z
FKNMS,X2002010800_water_temp_0,1939.0645151,21.9390645151,2002-01-08T05:00:00Z
FKNMS,X2002010900_water_temp_0,1578.9147853,21.5789147853,2002-01-09T05:00:00Z
FKNMS,X2002011000_water_temp_0,1382.1967255,21.382196725500002,2002-01-10T05:00:00Z
FKNMS,X2002011100_water_temp_0,1648.9697738,21.6489697738,2002-01-11T05:00:00Z
FKNMS,X2002011200_water_temp_0,1889.1397845,21.8891397845,2002-01-12T05:00:00Z
FKNMS,X2002011300_water_temp_0,2022.2923722,22.0222923722,2002-01-13T05:00:00Z
FKNMS,X2002011400_water_temp_0,2304.4218929,22.3044218929,2002-01-14T05:00:00Z
FKNMS,X2002011500_water_temp_0,2386.0734473,22.3860734473,2002-01-15T05:00:00Z
